order_id,client_id,measurement_id,artisan_id,garment_type,fabric_type,order_complexity_score,order_status,order_date,delivery_date,delivery_days,delivered_on_time,client_age,client_location,client_gender,chest_cm,waist_cm,hip_cm,shoulder_cm,arm_length_cm,inseam_cm,recorded_at,artisan_location,years_experience,average_rating,specialty
861,88,173,119,Dress,Linen,1.45,In Progress,2025-10-11 06:40:38.789422,2025-10-24 06:40:38.789422,13,1,20,Lagos,Female,108.71,78.69,91.33,46.34,57.94,73.5,2024-10-29 06:40:38.395627,Kano,12,3.92,Bridal
862,142,282,15,Suit,Linen,3.72,Pending,2025-09-28 06:40:38.789844,2025-10-05 06:40:38.789844,7,1,29,Abuja,Female,114.82,108.72,84.85,37.33,63.7,69.4,2025-05-04 06:40:38.397775,Port Harcourt,16,4.38,Corporate
863,55,106,82,Shirt,Silk,4.19,In Progress,2025-10-16 06:40:38.790242,2025-11-04 06:40:38.790242,19,0,35,Ibadan,Female,87.4,82.0,116.18,40.32,59.02,68.3,2024-03-10 06:40:38.394351,Ibadan,6,4.23,Bridal
864,268,530,41,Shirt,Ankara,2.12,In Progress,2025-08-17 06:40:38.790623,2025-08-24 06:40:38.790623,7,1,33,Abuja,Female,103.08,86.73,108.9,42.23,67.4,69.25,2025-04-04 06:40:38.402803,Port Harcourt,17,4.84,Menswear
865,12,22,47,Dress,Cotton,1.26,In Progress,2025-10-24 06:40:38.791014,2025-11-04 06:40:38.791014,11,1,32,Ibadan,Male,100.3,81.67,88.26,54.94,69.75,73.63,2024-05-29 06:40:38.392652,Abuja,1,4.73,Kidswear
866,25,48,6,Suit,Silk,4.29,Completed,2025-10-08 06:40:38.791394,2025-10-28 06:40:38.791394,20,0,28,Port Harcourt,Female,104.08,100.14,95.55,44.17,53.89,71.39,2024-10-15 06:40:38.393121,Kano,6,4.52,Corporate
867,102,201,65,Agbada,Cotton,4.7,In Progress,2025-03-09 06:40:38.791776,2025-03-26 06:40:38.791776,17,0,50,Kano,Female,106.72,71.53,94.84,38.82,67.9,65.88,2025-06-28 06:40:38.396243,Lagos,9,4.37,Womenswear
868,156,308,7,Agbada,Silk,3.9,In Progress,2025-04-24 06:40:38.792172,2025-05-14 06:40:38.792172,20,0,27,Abuja,Female,99.67,94.3,121.21,46.99,57.68,75.91,2025-08-03 06:40:38.398282,Abuja,7,4.4,Menswear
869,44,86,80,Dress,Silk,2.02,In Progress,2025-09-15 06:40:38.792556,2025-09-28 06:40:38.792556,13,1,29,Port Harcourt,Male,93.22,71.79,110.3,40.41,50.12,73.43,2024-05-17 06:40:38.393825,Kano,16,3.56,Bridal
870,16,30,98,Suit,Wool,4.33,Completed,2025-11-27 06:40:38.792937,2025-12-17 06:40:38.792937,20,0,39,Abuja,Female,118.59,79.6,106.49,36.54,62.42,82.02,2025-11-10 06:40:38.392793,Lagos,17,4.54,Menswear
871,224,440,21,Shirt,Linen,1.63,Pending,2025-07-23 06:40:38.793335,2025-07-29 06:40:38.793335,6,1,50,Kano,Male,87.09,84.2,104.73,36.95,51.65,74.83,2024-10-20 06:40:38.401017,Lagos,18,4.11,Corporate
872,31,62,99,Suit,Wool,4.36,Completed,2025-03-28 06:40:38.793764,2025-04-11 06:40:38.793764,14,1,30,Lagos,Female,105.99,95.87,88.12,51.12,73.34,82.29,2023-08-14 06:40:38.393366,Kano,5,3.55,Womenswear
873,104,205,111,Shirt,Silk,2.9,Pending,2025-08-29 06:40:38.794252,2025-09-13 06:40:38.794252,15,0,42,Kano,Female,97.8,79.25,90.07,49.61,71.17,69.81,2023-10-11 06:40:38.396324,Ibadan,17,4.68,Menswear
874,118,232,73,Dress,Wool,4.8,Completed,2025-02-28 06:40:38.794675,2025-03-21 06:40:38.794675,21,0,49,Abuja,Female,96.3,100.43,86.94,45.49,65.89,87.13,2024-06-01 06:40:38.396825,Port Harcourt,5,4.73,Kidswear
875,102,201,4,Kaftan,Silk,4.9,In Progress,2025-07-18 06:40:38.795100,2025-08-01 06:40:38.795100,14,1,50,Kano,Female,106.72,71.53,94.84,38.82,67.9,65.88,2025-06-28 06:40:38.396243,Kano,12,4.84,Corporate
876,11,19,108,Agbada,Silk,4.73,In Progress,2025-11-14 06:40:38.795527,2025-11-22 06:40:38.795527,8,1,38,Lagos,Female,87.51,83.63,124.23,43.02,66.55,94.64,2023-09-07 06:40:38.392601,Lagos,19,4.74,Bridal
877,58,111,103,Suit,Cotton,2.11,In Progress,2025-12-29 06:40:38.795915,2026-01-16 06:40:38.795915,18,0,25,Lagos,Male,81.1,106.86,115.83,39.72,71.2,92.31,2025-08-29 06:40:38.394461,Kano,18,3.95,Womenswear
878,182,353,73,Kaftan,Cotton,1.7,Pending,2026-02-11 06:40:38.796421,2026-02-17 06:40:38.796421,6,1,35,Kano,Male,111.05,76.75,94.8,52.95,57.28,94.25,2025-12-07 06:40:38.399296,Port Harcourt,5,4.73,Kidswear
879,267,529,34,Agbada,Linen,4.96,In Progress,2025-07-24 06:40:38.796847,2025-07-30 06:40:38.796847,6,1,35,Lagos,Female,90.9,73.59,104.59,37.82,50.01,92.58,2023-08-02 06:40:38.402783,Kano,13,3.57,Corporate
880,134,264,58,Suit,Wool,1.1,In Progress,2026-02-13 06:40:38.797280,2026-02-25 06:40:38.797280,12,1,30,Abuja,Male,113.13,99.68,111.96,48.21,73.91,79.0,2025-06-12 06:40:38.397461,Ibadan,12,4.98,Menswear
881,254,505,108,Kaftan,Silk,2.27,In Progress,2025-04-17 06:40:38.797737,2025-04-22 06:40:38.797737,5,1,20,Lagos,Female,86.33,79.93,113.81,51.47,71.74,84.06,2025-10-20 06:40:38.402330,Lagos,19,4.74,Bridal
882,125,246,68,Shirt,Linen,2.6,In Progress,2025-06-16 06:40:38.798214,2025-07-05 06:40:38.798214,19,0,48,Port Harcourt,Female,90.46,98.91,117.14,42.21,55.21,76.25,2023-08-27 06:40:38.397105,Kano,2,4.59,Menswear
883,147,289,97,Agbada,Linen,3.09,Pending,2025-04-01 06:40:38.798630,2025-04-06 06:40:38.798630,5,1,24,Lagos,Male,119.09,68.44,122.61,38.63,58.52,89.5,2025-01-07 06:40:38.397905,Abuja,13,3.83,Kidswear
884,56,109,19,Dress,Linen,3.94,Completed,2025-09-02 06:40:38.799055,2025-09-12 06:40:38.799055,10,1,54,Ibadan,Male,112.05,106.0,123.69,36.65,62.79,67.66,2025-08-09 06:40:38.394401,Port Harcourt,19,4.71,Bridal
885,152,299,118,Shirt,Cotton,2.7,Pending,2025-09-03 06:40:38.799444,2025-09-22 06:40:38.799444,19,0,30,Kano,Male,104.31,86.51,91.07,50.67,51.46,93.83,2023-11-25 06:40:38.398102,Port Harcourt,10,4.16,Menswear
886,94,184,51,Agbada,Linen,4.94,In Progress,2025-07-28 06:40:38.799883,2025-08-03 06:40:38.799883,6,1,38,Lagos,Male,96.81,107.23,87.85,46.94,59.13,89.57,2025-08-31 06:40:38.395949,Abuja,9,4.94,Corporate
887,128,252,108,Suit,Ankara,1.39,In Progress,2025-10-10 06:40:38.800277,2025-10-28 06:40:38.800277,18,0,50,Port Harcourt,Female,82.21,104.69,125.03,36.56,72.2,76.49,2025-02-06 06:40:38.397244,Lagos,19,4.74,Bridal
888,180,349,63,Shirt,Linen,1.39,In Progress,2025-03-25 06:40:38.800680,2025-04-11 06:40:38.800680,17,0,24,Ibadan,Male,116.21,65.19,80.07,44.72,56.57,79.96,2025-12-06 06:40:38.399031,Ibadan,10,3.6,Corporate
889,268,530,89,Shirt,Silk,3.46,Pending,2025-08-15 06:40:38.801103,2025-08-28 06:40:38.801103,13,1,33,Abuja,Female,103.08,86.73,108.9,42.23,67.4,69.25,2025-04-04 06:40:38.402803,Lagos,12,4.67,Corporate
890,63,122,23,Suit,Cotton,3.43,Pending,2025-04-06 06:40:38.801533,2025-04-25 06:40:38.801533,19,0,44,Lagos,Male,117.37,72.67,81.34,39.28,66.54,69.82,2024-10-12 06:40:38.394660,Abuja,5,4.55,Kidswear
891,9,16,24,Kaftan,Cotton,4.55,In Progress,2025-10-27 06:40:38.802047,2025-10-30 06:40:38.802047,3,1,35,Lagos,Male,96.15,94.32,80.8,42.58,59.87,69.33,2025-03-06 06:40:38.392497,Abuja,3,3.97,Corporate
892,77,153,117,Dress,Cotton,4.99,In Progress,2025-11-12 06:40:38.802458,2025-11-22 06:40:38.802458,10,1,57,Kano,Male,111.16,89.68,125.73,35.6,58.93,71.79,2025-05-22 06:40:38.395251,Port Harcourt,10,4.82,Menswear
893,179,348,61,Shirt,Ankara,1.41,Pending,2025-12-10 06:40:38.802843,2025-12-23 06:40:38.802843,13,1,48,Port Harcourt,Male,88.6,60.99,129.99,46.97,61.55,86.89,2025-08-15 06:40:38.399012,Lagos,1,4.67,Menswear
894,157,309,66,Suit,Cotton,5.0,In Progress,2025-04-03 06:40:38.803220,2025-04-20 06:40:38.803220,17,0,51,Port Harcourt,Female,90.4,83.63,125.5,54.78,63.76,88.52,2024-06-06 06:40:38.398302,Ibadan,12,4.39,Kidswear
895,83,165,39,Agbada,Linen,3.01,In Progress,2025-07-26 06:40:38.803601,2025-08-01 06:40:38.803601,6,1,50,Port Harcourt,Female,112.66,89.45,110.74,48.44,69.04,66.9,2024-10-17 06:40:38.395482,Abuja,3,3.67,Corporate
896,124,245,48,Agbada,Wool,2.54,In Progress,2025-12-09 06:40:38.803987,2025-12-29 06:40:38.803987,20,0,58,Port Harcourt,Female,113.62,82.78,123.02,46.61,58.91,67.56,2023-06-22 06:40:38.397086,Abuja,15,4.01,Kidswear
897,259,516,62,Kaftan,Silk,3.09,In Progress,2026-01-09 06:40:38.804370,2026-01-12 06:40:38.804370,3,1,35,Port Harcourt,Female,105.6,100.84,101.33,48.39,72.15,90.01,2023-06-09 06:40:38.402542,Kano,3,4.9,Womenswear
898,43,82,71,Kaftan,Linen,2.94,In Progress,2025-06-06 06:40:38.804746,2025-06-18 06:40:38.804746,12,1,45,Port Harcourt,Female,95.35,97.52,81.7,36.76,56.18,78.81,2025-07-16 06:40:38.393760,Kano,9,3.75,Womenswear
899,76,149,113,Agbada,Silk,3.16,In Progress,2025-11-09 06:40:38.805155,2025-11-22 06:40:38.805155,13,1,47,Port Harcourt,Male,112.3,62.16,117.78,43.45,53.78,84.03,2024-10-13 06:40:38.395165,Abuja,18,4.05,Womenswear
900,79,155,65,Kaftan,Cotton,2.65,Completed,2025-05-23 06:40:38.805550,2025-06-08 06:40:38.805550,16,0,55,Lagos,Female,98.88,82.77,128.93,38.5,72.35,91.34,2023-06-09 06:40:38.395290,Lagos,9,4.37,Womenswear
901,60,115,84,Shirt,Ankara,4.49,In Progress,2025-08-12 06:40:38.805973,2025-08-30 06:40:38.805973,18,0,28,Kano,Male,116.57,66.06,109.76,43.27,69.08,71.54,2024-02-29 06:40:38.394540,Port Harcourt,8,4.25,Menswear
902,45,88,114,Dress,Wool,1.91,In Progress,2025-03-29 06:40:38.806377,2025-04-05 06:40:38.806377,7,1,30,Lagos,Male,109.15,108.37,120.61,36.54,63.6,92.84,2023-07-24 06:40:38.393859,Lagos,14,4.81,Corporate
903,123,240,102,Suit,Ankara,3.53,Pending,2026-01-08 06:40:38.806759,2026-01-22 06:40:38.806759,14,1,53,Ibadan,Female,110.01,94.03,129.6,54.73,55.64,70.53,2023-10-08 06:40:38.397002,Abuja,13,4.74,Corporate
904,199,391,76,Agbada,Silk,3.84,In Progress,2025-10-25 06:40:38.807187,2025-10-31 06:40:38.807187,6,1,21,Ibadan,Male,103.73,79.69,98.12,35.87,59.03,71.94,2023-09-06 06:40:38.400019,Abuja,10,4.99,Corporate
905,288,574,116,Suit,Cotton,4.92,Completed,2025-08-13 06:40:38.807576,2025-09-01 06:40:38.807576,19,0,29,Abuja,Female,96.31,65.72,124.11,51.6,57.08,72.71,2024-02-21 06:40:38.403662,Kano,1,4.81,Corporate
906,68,130,5,Kaftan,Linen,1.22,Pending,2025-03-16 06:40:38.807980,2025-03-29 06:40:38.807980,13,1,38,Port Harcourt,Female,81.76,90.67,111.87,45.45,51.9,88.19,2023-06-26 06:40:38.394825,Lagos,17,3.83,Menswear
907,296,591,83,Shirt,Silk,4.71,Pending,2025-05-21 06:40:38.808380,2025-05-26 06:40:38.808380,5,1,21,Port Harcourt,Male,117.05,75.05,99.59,53.5,57.88,69.92,2025-05-14 06:40:38.403967,Lagos,14,4.68,Bridal
908,65,125,112,Shirt,Cotton,4.44,In Progress,2025-07-26 06:40:38.808760,2025-08-11 06:40:38.808760,16,0,43,Lagos,Male,94.58,72.83,119.49,52.03,62.2,92.76,2024-06-22 06:40:38.394729,Ibadan,15,4.82,Menswear
909,261,519,96,Suit,Silk,4.97,In Progress,2025-07-17 06:40:38.809196,2025-07-25 06:40:38.809196,8,1,54,Abuja,Female,115.03,90.87,97.97,36.66,51.19,77.36,2025-02-07 06:40:38.402596,Lagos,6,4.5,Menswear
910,233,455,42,Kaftan,Linen,2.15,Pending,2025-10-07 06:40:38.809593,2025-10-25 06:40:38.809593,18,0,31,Port Harcourt,Male,107.96,106.51,85.5,51.54,74.13,70.08,2025-11-06 06:40:38.401357,Lagos,13,4.8,Bridal
911,106,208,75,Kaftan,Ankara,2.35,Completed,2025-12-21 06:40:38.810054,2025-12-29 06:40:38.810054,8,1,54,Lagos,Female,91.97,82.43,124.06,38.43,71.29,86.89,2023-07-26 06:40:38.396377,Lagos,6,4.61,Kidswear
912,241,472,54,Suit,Cotton,2.28,Pending,2026-02-10 06:40:38.810500,2026-02-20 06:40:38.810500,10,1,25,Abuja,Male,80.66,103.54,83.23,45.09,74.17,89.24,2024-05-27 06:40:38.401671,Ibadan,7,3.97,Womenswear
913,184,356,42,Dress,Wool,3.35,Pending,2025-11-19 06:40:38.810896,2025-11-28 06:40:38.810896,9,1,25,Ibadan,Female,89.51,106.68,120.08,41.57,54.48,72.73,2025-09-02 06:40:38.399361,Lagos,13,4.8,Bridal
914,130,256,46,Agbada,Wool,1.15,Completed,2025-12-18 06:40:38.811341,2025-12-25 06:40:38.811341,7,1,35,Port Harcourt,Male,116.08,66.94,112.24,43.76,66.35,91.81,2023-09-17 06:40:38.397316,Lagos,5,4.12,Womenswear
915,212,417,29,Agbada,Wool,4.42,Pending,2025-08-13 06:40:38.811724,2025-08-28 06:40:38.811724,15,0,25,Lagos,Female,107.37,91.32,125.37,40.51,52.65,71.23,2025-03-07 06:40:38.400580,Port Harcourt,9,4.76,Menswear
916,231,452,57,Agbada,Linen,1.55,Pending,2025-06-08 06:40:38.812163,2025-06-14 06:40:38.812163,6,1,18,Ibadan,Female,117.17,101.3,122.71,51.36,54.55,83.7,2025-09-12 06:40:38.401267,Kano,12,3.89,Kidswear
917,259,516,10,Suit,Cotton,1.12,Completed,2025-04-16 06:40:38.812574,2025-05-03 06:40:38.812574,17,0,35,Port Harcourt,Female,105.6,100.84,101.33,48.39,72.15,90.01,2023-06-09 06:40:38.402542,Kano,3,4.81,Womenswear
918,277,549,9,Suit,Silk,4.28,In Progress,2025-03-25 06:40:38.812976,2025-04-05 06:40:38.812976,11,1,21,Lagos,Female,95.99,68.42,123.0,45.99,66.8,82.34,2023-06-22 06:40:38.403203,Lagos,5,3.63,Bridal
919,4,6,104,Dress,Ankara,2.08,Completed,2025-07-23 06:40:38.813408,2025-08-07 06:40:38.813408,15,0,53,Port Harcourt,Female,87.93,72.66,107.43,50.25,52.18,85.24,2025-08-07 06:40:38.392311,Lagos,17,4.01,Bridal
920,17,31,109,Suit,Wool,1.33,Completed,2025-07-28 06:40:38.813836,2025-08-02 06:40:38.813836,5,1,54,Port Harcourt,Male,93.72,95.01,91.49,49.23,64.32,86.58,2023-07-16 06:40:38.392812,Abuja,15,4.78,Womenswear
921,277,549,45,Kaftan,Silk,2.41,Completed,2025-12-30 06:40:38.814230,2026-01-07 06:40:38.814230,8,1,21,Lagos,Female,95.99,68.42,123.0,45.99,66.8,82.34,2023-06-22 06:40:38.403203,Lagos,12,4.86,Womenswear
922,37,71,21,Suit,Ankara,2.87,Pending,2025-12-09 06:40:38.814613,2025-12-12 06:40:38.814613,3,1,45,Ibadan,Female,95.85,79.93,107.05,35.03,74.63,92.11,2025-11-15 06:40:38.393534,Lagos,18,4.11,Corporate
923,229,449,69,Kaftan,Silk,3.32,Pending,2026-01-16 06:40:38.815027,2026-01-19 06:40:38.815027,3,1,26,Port Harcourt,Female,90.36,62.22,106.19,40.64,62.31,74.73,2023-08-25 06:40:38.401213,Abuja,8,3.66,Bridal
924,209,412,25,Shirt,Cotton,4.3,Completed,2025-11-15 06:40:38.815418,2025-11-30 06:40:38.815418,15,0,52,Port Harcourt,Female,109.85,104.05,120.96,42.0,69.23,86.19,2024-01-22 06:40:38.400486,Abuja,16,4.54,Kidswear
925,89,174,114,Agbada,Silk,2.34,Pending,2025-09-06 06:40:38.815798,2025-09-25 06:40:38.815798,19,0,30,Port Harcourt,Male,101.24,73.91,116.52,54.39,69.3,83.38,2024-01-26 06:40:38.395664,Lagos,14,4.81,Corporate
926,230,451,47,Suit,Silk,1.22,Completed,2025-02-14 06:40:38.816223,2025-03-07 06:40:38.816223,21,0,41,Port Harcourt,Female,114.86,70.77,108.74,43.13,57.94,92.2,2023-09-26 06:40:38.401248,Abuja,1,4.73,Kidswear
927,74,145,42,Agbada,Linen,1.95,Pending,2025-03-20 06:40:38.816631,2025-04-08 06:40:38.816631,19,0,41,Kano,Male,92.76,63.48,93.15,35.51,72.09,67.82,2024-04-11 06:40:38.395092,Lagos,13,4.8,Bridal
928,40,77,102,Dress,Silk,1.22,In Progress,2025-06-19 06:40:38.817036,2025-07-07 06:40:38.817036,18,0,46,Abuja,Male,99.66,100.61,128.08,41.39,74.12,88.87,2024-09-26 06:40:38.393667,Abuja,13,4.74,Corporate
929,9,16,10,Shirt,Ankara,3.03,In Progress,2025-08-12 06:40:38.817447,2025-08-29 06:40:38.817447,17,0,35,Lagos,Male,96.15,94.32,80.8,42.58,59.87,69.33,2025-03-06 06:40:38.392497,Kano,3,4.81,Womenswear
930,194,376,97,Shirt,Linen,1.73,In Progress,2025-07-04 06:40:38.817858,2025-07-24 06:40:38.817858,20,0,41,Port Harcourt,Female,109.62,95.13,118.4,39.15,55.62,66.53,2025-02-20 06:40:38.399740,Abuja,13,3.83,Kidswear
931,218,433,113,Dress,Cotton,3.9,Pending,2025-05-21 06:40:38.818292,2025-05-28 06:40:38.818292,7,1,57,Kano,Female,116.42,82.98,85.6,38.14,65.11,86.93,2024-03-13 06:40:38.400853,Abuja,18,4.05,Womenswear
932,47,92,110,Suit,Silk,2.54,Completed,2025-12-28 06:40:38.818698,2026-01-09 06:40:38.818698,12,1,28,Kano,Female,93.76,70.21,80.66,50.57,51.61,65.78,2024-11-02 06:40:38.393936,Kano,6,3.53,Bridal
933,292,581,40,Agbada,Wool,3.34,Completed,2025-07-11 06:40:38.819080,2025-07-17 06:40:38.819080,6,1,22,Abuja,Female,110.07,98.06,118.97,47.91,52.88,93.25,2023-08-22 06:40:38.403792,Kano,5,4.75,Corporate
934,180,349,2,Agbada,Silk,4.57,Completed,2025-03-25 06:40:38.819457,2025-04-04 06:40:38.819457,10,1,24,Ibadan,Male,116.21,65.19,80.07,44.72,56.57,79.96,2025-12-06 06:40:38.399031,Lagos,13,3.91,Kidswear
935,190,369,76,Shirt,Wool,1.78,Pending,2026-02-12 06:40:38.819839,2026-02-22 06:40:38.819839,10,1,29,Abuja,Female,80.67,76.37,94.09,40.69,52.16,76.39,2025-09-28 06:40:38.399613,Abuja,10,4.99,Corporate
936,133,263,22,Shirt,Linen,3.25,Completed,2025-05-27 06:40:38.820238,2025-06-12 06:40:38.820238,16,0,26,Abuja,Female,83.81,75.37,91.15,35.41,53.22,93.75,2024-12-04 06:40:38.397442,Lagos,11,5.0,Kidswear
937,237,464,30,Dress,Silk,3.96,Pending,2025-05-04 06:40:38.820618,2025-05-23 06:40:38.820618,19,0,40,Port Harcourt,Female,89.01,90.73,117.02,50.37,57.78,94.44,2025-08-08 06:40:38.401529,Lagos,3,4.7,Kidswear
938,12,22,44,Kaftan,Cotton,1.42,In Progress,2025-06-22 06:40:38.821006,2025-07-07 06:40:38.821006,15,0,32,Ibadan,Male,100.3,81.67,88.26,54.94,69.75,73.63,2024-05-29 06:40:38.392652,Port Harcourt,17,4.28,Womenswear
939,175,339,9,Shirt,Silk,3.97,Pending,2025-09-12 06:40:38.821403,2025-10-03 06:40:38.821403,21,0,21,Port Harcourt,Female,118.36,87.23,83.79,44.47,68.84,90.47,2025-01-06 06:40:38.398845,Lagos,5,3.63,Bridal
940,273,541,113,Dress,Cotton,2.37,Completed,2025-08-23 06:40:38.821798,2025-09-12 06:40:38.821798,20,0,59,Ibadan,Female,95.98,64.51,109.03,44.27,68.73,68.09,2023-11-03 06:40:38.403020,Abuja,18,4.05,Womenswear
941,246,485,29,Kaftan,Cotton,2.51,Pending,2025-06-01 06:40:38.822218,2025-06-05 06:40:38.822218,4,1,56,Abuja,Female,87.49,62.48,113.71,36.66,56.01,87.12,2025-12-20 06:40:38.401928,Port Harcourt,9,4.76,Menswear
942,295,588,32,Shirt,Wool,2.83,Completed,2025-08-19 06:40:38.822610,2025-09-05 06:40:38.822610,17,0,45,Abuja,Male,100.32,75.25,88.12,35.44,53.32,85.32,2025-05-27 06:40:38.403916,Abuja,1,4.36,Bridal
943,41,79,26,Kaftan,Cotton,2.28,Completed,2025-04-07 06:40:38.822991,2025-04-22 06:40:38.822991,15,0,51,Ibadan,Female,103.11,75.35,100.99,39.9,56.76,93.63,2025-06-08 06:40:38.393703,Lagos,3,4.44,Kidswear
944,67,129,79,Suit,Cotton,4.14,In Progress,2025-07-18 06:40:38.823371,2025-08-02 06:40:38.823371,15,0,34,Port Harcourt,Male,99.44,108.44,87.93,46.35,58.65,88.53,2025-02-06 06:40:38.394805,Port Harcourt,3,4.65,Bridal
945,130,257,83,Shirt,Ankara,4.99,Completed,2025-09-12 06:40:38.823761,2025-09-18 06:40:38.823761,6,1,35,Port Harcourt,Male,87.33,70.98,124.0,37.22,65.56,93.59,2024-05-20 06:40:38.397335,Lagos,14,4.68,Bridal
946,224,440,54,Dress,Wool,3.41,Pending,2026-01-26 06:40:38.824141,2026-02-06 06:40:38.824141,11,1,50,Kano,Male,87.09,84.2,104.73,36.95,51.65,74.83,2024-10-20 06:40:38.401017,Ibadan,7,3.97,Womenswear
947,14,27,88,Agbada,Wool,2.54,Completed,2025-03-15 06:40:38.824519,2025-03-23 06:40:38.824519,8,1,18,Ibadan,Male,101.87,78.04,129.26,47.72,56.97,85.56,2023-09-19 06:40:38.392739,Abuja,6,3.52,Bridal
948,215,426,15,Kaftan,Wool,3.49,In Progress,2025-07-27 06:40:38.824901,2025-07-30 06:40:38.824901,3,1,28,Lagos,Male,92.16,105.51,127.07,35.51,73.69,82.09,2023-12-10 06:40:38.400733,Port Harcourt,16,4.38,Corporate
949,220,435,108,Shirt,Wool,4.48,Completed,2025-12-23 06:40:38.829374,2026-01-12 06:40:38.829374,20,0,58,Kano,Female,116.96,85.91,100.57,42.46,61.75,68.17,2024-09-14 06:40:38.400892,Lagos,19,4.74,Bridal
950,136,269,26,Shirt,Ankara,4.95,Pending,2025-11-18 06:40:38.829816,2025-12-05 06:40:38.829816,17,0,54,Port Harcourt,Female,93.86,91.12,107.28,38.07,72.76,75.41,2023-09-20 06:40:38.397546,Lagos,3,4.44,Kidswear
951,2,4,38,Shirt,Wool,3.61,Completed,2025-11-22 06:40:38.830293,2025-11-26 06:40:38.830293,4,1,25,Kano,Female,82.65,68.96,111.98,43.79,70.66,70.13,2024-06-02 06:40:38.392262,Lagos,16,4.91,Corporate
952,71,138,15,Shirt,Cotton,4.53,In Progress,2025-04-19 06:40:38.830702,2025-05-04 06:40:38.830702,15,0,18,Ibadan,Male,115.32,85.85,124.0,41.97,66.06,89.31,2025-09-04 06:40:38.394972,Port Harcourt,16,4.38,Corporate
953,140,278,34,Dress,Linen,3.87,In Progress,2025-08-07 06:40:38.831133,2025-08-28 06:40:38.831133,21,0,32,Lagos,Female,95.3,79.7,109.37,48.22,65.26,71.17,2024-12-17 06:40:38.397706,Kano,13,3.57,Corporate
954,101,199,117,Agbada,Wool,3.56,In Progress,2025-06-24 06:40:38.831544,2025-07-12 06:40:38.831544,18,0,23,Ibadan,Female,113.45,63.69,87.5,35.8,52.92,75.22,2025-10-21 06:40:38.396209,Port Harcourt,10,4.82,Menswear
955,285,568,27,Shirt,Silk,4.89,In Progress,2025-12-08 06:40:38.831927,2025-12-13 06:40:38.831927,5,1,22,Lagos,Female,97.27,98.18,111.04,46.9,50.75,75.18,2024-01-21 06:40:38.403555,Port Harcourt,3,4.97,Corporate
956,219,434,51,Shirt,Wool,3.51,Completed,2025-12-16 06:40:38.832365,2025-12-27 06:40:38.832365,11,1,49,Kano,Male,81.14,66.12,96.56,35.14,65.54,94.77,2024-02-22 06:40:38.400873,Abuja,9,4.94,Corporate
957,177,344,90,Dress,Ankara,2.81,Completed,2025-06-26 06:40:38.832762,2025-07-16 06:40:38.832762,20,0,52,Ibadan,Male,87.71,82.71,125.07,39.85,67.31,79.68,2025-08-23 06:40:38.398931,Kano,15,3.97,Womenswear
958,5,10,107,Shirt,Linen,3.76,In Progress,2026-01-09 06:40:38.833201,2026-01-26 06:40:38.833201,17,0,41,Kano,Female,80.32,84.18,123.42,43.3,70.12,90.12,2024-09-17 06:40:38.392388,Abuja,9,3.66,Kidswear
959,123,242,59,Suit,Cotton,1.47,Pending,2025-03-16 06:40:38.833607,2025-03-30 06:40:38.833607,14,1,53,Ibadan,Female,116.84,91.87,108.83,35.46,52.69,73.27,2025-09-08 06:40:38.397033,Kano,12,3.61,Corporate
960,220,435,60,Suit,Ankara,3.69,Pending,2025-02-15 06:40:38.833989,2025-03-01 06:40:38.833989,14,1,58,Kano,Female,116.96,85.91,100.57,42.46,61.75,68.17,2024-09-14 06:40:38.400892,Ibadan,11,4.9,Bridal
961,85,168,31,Agbada,Cotton,3.37,In Progress,2025-09-02 06:40:38.834401,2025-09-09 06:40:38.834401,7,1,36,Kano,Male,83.0,93.38,86.51,42.41,56.09,81.81,2025-10-30 06:40:38.395537,Port Harcourt,15,3.75,Womenswear
962,187,362,2,Agbada,Ankara,1.38,Completed,2026-02-11 06:40:38.834796,2026-02-24 06:40:38.834796,13,1,33,Abuja,Female,86.32,69.09,109.07,53.98,56.63,92.42,2025-07-05 06:40:38.399481,Lagos,13,3.91,Kidswear
963,35,67,66,Suit,Linen,4.61,Pending,2025-05-09 06:40:38.835221,2025-05-12 06:40:38.835221,3,1,40,Ibadan,Male,108.42,102.3,104.03,46.22,62.85,92.2,2023-07-22 06:40:38.393458,Ibadan,12,4.39,Kidswear
964,16,30,111,Dress,Linen,2.29,Pending,2025-03-10 06:40:38.835754,2025-03-15 06:40:38.835754,5,1,39,Abuja,Female,118.59,79.6,106.49,36.54,62.42,82.02,2025-11-10 06:40:38.392793,Ibadan,17,4.68,Menswear
965,176,341,38,Dress,Linen,4.06,Completed,2025-02-17 06:40:38.836158,2025-02-25 06:40:38.836158,8,1,55,Lagos,Female,82.53,70.57,82.18,36.25,60.63,80.92,2025-12-04 06:40:38.398879,Lagos,16,4.91,Corporate
966,296,590,17,Kaftan,Cotton,4.36,Completed,2025-11-16 06:40:38.836589,2025-11-25 06:40:38.836589,9,1,21,Port Harcourt,Male,95.63,71.87,99.85,51.65,71.24,84.57,2023-09-01 06:40:38.403951,Port Harcourt,6,4.62,Kidswear
967,156,308,116,Dress,Cotton,2.83,In Progress,2025-10-19 06:40:38.836978,2025-11-09 06:40:38.836978,21,0,27,Abuja,Female,99.67,94.3,121.21,46.99,57.68,75.91,2025-08-03 06:40:38.398282,Kano,1,4.81,Corporate
